User ID,Session ID,Timestamp,Page URL,Event Type,Referral Source,Device Type,Product ID,Conversion Flag,Last Activity Timestamp,Page Sequence/Order,Session Duration,Event Duration,Bounce Flag,Session Start Indicator,Exit Page,Location/Region
user_104,session_138,2024-06-27 02:24:07,/checkout,add to cart,social media,desktop,prod_4,0,2024-06-27 02:25:18,6,249,34.0,0,0,/search?q=kids-toys,Germany
user_104,session_1525,2024-05-01 00:56:44,/search?q=shoes,checkout,social media,mobile,prod_28,0,2024-05-01 01:00:38,2,191,3.0,1,0,/about-us,Australia
user_104,session_1586,2024-09-20 07:29:44,/search?q=furniture,add to cart,email,desktop,prod_82,0,2024-09-20 07:32:49,1,271,26.0,0,1,/cart,Canada
user_104,session_1627,2024-01-10 23:20:24,/home,add to cart,email,desktop,prod_29,0,2024-01-10 23:23:21,10,286,25.0,1,0,/product/5006,Germany
user_104,session_1717,2024-09-29 00:43:07,/contact,purchase,direct,mobile,prod_8,0,2024-09-29 00:47:52,8,234,31.0,0,0,/product/5281,Australia
user_104,session_2051,2024-11-30 10:43:53,/search?q=smartphones,add to cart,social media,desktop,prod_7,0,2024-11-30 10:48:17,9,61,26.0,0,0,/checkout,US
user_104,session_211,2024-06-06 11:16:04,/contact,page view,email,desktop,,0,2024-06-06 11:17:25,10,188,,0,0,/cart,UK
user_104,session_2150,2024-04-06 14:03:43,/product/5011,add to cart,social media,tablet,prod_84,0,2024-04-06 14:06:27,2,148,21.0,1,0,/blog/28,US
user_104,session_2355,2024-10-22 13:33:42,/cart,purchase,search engine,mobile,prod_14,1,2024-10-22 13:38:22,9,52,52.0,1,0,/search?q=smartphones,UK
user_104,session_255,2024-05-28 09:26:19,/search?q=shoes,page view,direct,desktop,,0,2024-05-28 09:26:24,10,12,,1,0,/product/8997,Australia
user_104,session_2575,2024-06-11 22:47:05,/blog/13,add to cart,direct,tablet,prod_56,0,2024-06-11 22:48:23,7,135,44.0,0,0,/product/7784,Australia
user_104,session_2719,2024-07-10 10:54:05,/home,add to cart,search engine,tablet,prod_80,0,2024-07-10 10:54:58,8,226,51.0,0,0,/blog/21,US
user_104,session_2801,2024-09-19 06:10:09,/category/home-goods,page view,social media,desktop,,1,2024-09-19 06:10:16,6,184,,0,0,/home,US
user_104,session_2810,2024-12-04 17:26:52,/checkout,checkout,social media,mobile,prod_99,0,2024-12-04 17:30:17,3,119,20.0,0,0,/category/toys,Germany
user_104,session_2950,2024-05-01 22:56:21,/cart,page view,social media,mobile,,0,2024-05-01 23:00:43,3,36,,0,0,/contact,US
user_104,session_2991,2024-08-18 02:32:01,/search?q=laptops,checkout,social media,tablet,prod_62,0,2024-08-18 02:36:56,8,203,18.0,0,0,/category/books,Australia
user_104,session_3414,2024-03-17 17:53:13,/home,add to cart,search engine,desktop,prod_49,0,2024-03-17 17:54:44,6,180,42.0,0,0,/contact,UK
user_104,session_3540,2024-12-15 16:37:15,/checkout,purchase,email,mobile,prod_48,0,2024-12-15 16:38:11,2,98,51.0,1,0,/contact,UK
user_104,session_3582,2024-04-12 05:31:29,/blog/18,add to cart,search engine,mobile,prod_19,0,2024-04-12 05:32:12,7,293,18.0,0,0,/checkout,Australia
user_104,session_3922,2024-09-06 12:06:28,/category/books,add to cart,email,desktop,prod_68,0,2024-09-06 12:07:29,6,95,21.0,1,0,/product/9815,Canada
user_104,session_4002,2024-05-31 11:43:13,/home,page view,email,tablet,,0,2024-05-31 11:45:29,6,152,,0,0,/checkout,US
user_104,session_4048,2024-01-31 05:12:37,/about-us,page view,email,mobile,,0,2024-01-31 05:13:22,4,240,,1,0,/category/clothing,Australia
user_104,session_4075,2024-10-07 11:39:34,/home,checkout,social media,tablet,prod_75,0,2024-10-07 11:42:05,5,282,55.0,0,0,/product/7623,UK
user_104,session_4255,2024-11-10 02:41:30,/checkout,add to cart,direct,mobile,prod_92,0,2024-11-10 02:45:50,4,106,45.0,0,0,/cart,US
user_104,session_4769,2024-02-16 06:56:07,/blog/11,page view,search engine,tablet,,0,2024-02-16 06:59:36,2,163,,1,0,/category/clothing,Germany
user_104,session_645,2024-05-04 06:45:50,/contact,purchase,social media,desktop,prod_33,0,2024-05-04 06:47:17,5,264,23.0,0,0,/category/toys,US
user_104,session_960,2024-11-15 10:18:06,/category/home-goods,add to cart,email,tablet,prod_27,0,2024-11-15 10:21:24,7,144,53.0,1,0,/checkout,US
user_105,session_1117,2024-09-04 01:11:15,/contact,add to cart,social media,mobile,prod_83,0,2024-09-04 01:12:19,1,290,46.0,0,1,/checkout,Germany
user_105,session_1143,2024-01-26 03:32:16,/product/7072,checkout,search engine,mobile,prod_60,0,2024-01-26 03:37:12,10,257,27.0,1,0,/home,US
user_105,session_1251,2024-06-21 08:38:02,/contact,add to cart,email,desktop,prod_99,0,2024-06-21 08:41:02,4,210,60.0,0,0,/blog/21,US
user_105,session_1960,2024-04-10 03:54:35,/blog/13,checkout,email,desktop,prod_35,0,2024-04-10 03:55:00,7,229,59.0,0,0,/cart,Australia
user_105,session_2061,2024-06-18 16:08:10,/about-us,checkout,email,desktop,prod_44,0,2024-06-18 16:12:16,5,192,23.0,0,0,/blog/18,Germany
user_105,session_2222,2024-06-20 15:09:35,/product/5784,purchase,email,desktop,prod_24,0,2024-06-20 15:10:15,3,243,54.0,1,0,/blog/30,Germany
user_105,session_2389,2024-09-28 13:32:03,/checkout,purchase,direct,mobile,prod_75,1,2024-09-28 13:35:19,1,130,3.0,0,1,/contact,Germany
user_105,session_2413,2024-03-01 12:52:39,/contact,checkout,social media,desktop,prod_26,1,2024-03-01 12:55:37,10,135,57.0,0,0,/home,Germany
user_105,session_2670,2024-06-06 00:12:23,/blog/3,page view,email,mobile,,0,2024-06-06 00:12:56,9,216,,0,0,/home,Canada
user_105,session_2755,2024-12-09 08:43:57,/about-us,checkout,direct,tablet,prod_55,0,2024-12-09 08:46:13,9,219,57.0,0,0,/search?q=smartphones,UK
user_105,session_2970,2024-12-09 07:10:11,/category/clothing,add to cart,email,mobile,prod_37,0,2024-12-09 07:15:10,9,286,29.0,0,0,/checkout,Germany
user_105,session_3013,2024-12-11 19:08:56,/blog/50,page view,search engine,desktop,,0,2024-12-11 19:11:14,10,103,,0,0,/blog/11,Germany
user_105,session_3055,2024-07-25 00:36:29,/search?q=kids-toys,add to cart,search engine,mobile,prod_59,0,2024-07-25 00:40:31,2,112,54.0,0,0,/cart,Germany
user_105,session_3640,2024-06-12 01:35:31,/category/clothing,purchase,search engine,desktop,prod_26,1,2024-06-12 01:39:05,3,294,20.0,0,0,/checkout,Germany
user_105,session_3657,2024-03-22 21:15:57,/checkout,purchase,social media,desktop,prod_95,0,2024-03-22 21:16:50,9,13,33.0,0,0,/about-us,Germany
user_105,session_3831,2024-01-31 15:01:39,/category/toys,page view,direct,tablet,,0,2024-01-31 15:03:18,10,231,,1,0,/blog/14,Canada
user_105,session_3845,2024-06-07 16:36:47,/cart,purchase,direct,mobile,prod_75,0,2024-06-07 16:41:33,3,191,24.0,0,0,/contact,UK
user_105,session_3871,2024-11-05 04:44:15,/about-us,checkout,search engine,mobile,prod_61,0,2024-11-05 04:45:48,6,57,25.0,0,0,/category/books,Australia
user_105,session_3880,2024-09-03 21:00:30,/category/home-goods,purchase,email,tablet,prod_55,1,2024-09-03 21:03:37,1,125,43.0,1,1,/blog/35,Germany
user_105,session_3915,2024-05-09 21:42:00,/category/electronics,add to cart,social media,desktop,prod_26,0,2024-05-09 21:44:28,8,237,45.0,0,0,/checkout,US
user_105,session_4118,2024-12-19 19:00:10,/home,checkout,social media,desktop,prod_45,0,2024-12-19 19:05:09,8,71,29.0,0,0,/home,UK
user_105,session_4237,2024-03-09 23:36:00,/about-us,purchase,direct,tablet,prod_2,0,2024-03-09 23:36:49,2,134,11.0,0,0,/blog/3,Germany
user_105,session_4272,2024-11-10 04:48:13,/contact,add to cart,search engine,desktop,prod_93,0,2024-11-10 04:50:05,8,43,21.0,0,0,/checkout,UK
user_105,session_4625,2024-07-27 14:22:54,/about-us,checkout,search engine,tablet,prod_84,0,2024-07-27 14:24:32,5,59,47.0,1,0,/contact,Canada
user_105,session_4720,2024-08-09 12:41:38,/checkout,page view,direct,desktop,,0,2024-08-09 12:43:50,1,287,,1,1,/home,Canada
user_105,session_4870,2024-06-09 15:24:10,/blog/20,checkout,direct,tablet,prod_100,0,2024-06-09 15:25:48,8,139,34.0,0,0,/product/9807,UK
user_105,session_4926,2024-10-23 00:54:20,/about-us,purchase,direct,mobile,prod_48,0,2024-10-23 00:55:40,7,147,34.0,0,0,/product/7135,Australia
user_105,session_673,2024-05-17 19:12:30,/home,purchase,social media,tablet,prod_48,0,2024-05-17 19:12:38,5,115,28.0,1,0,/contact,Australia
user_105,session_698,2024-10-08 01:38:42,/product/5717,checkout,email,mobile,prod_55,1,2024-10-08 01:41:59,1,126,14.0,0,1,/product/8100,Australia
user_105,session_701,2024-12-22 18:02:26,/about-us,purchase,direct,tablet,prod_1,0,2024-12-22 18:03:18,6,196,41.0,0,0,/category/clothing,Australia
user_105,session_719,2024-07-23 06:13:09,/category/books,page view,social media,tablet,,0,2024-07-23 06:14:13,9,97,,1,0,/search?q=smartphones,UK
user_105,session_742,2024-11-06 05:42:37,/checkout,add to cart,direct,desktop,prod_27,0,2024-11-06 05:44:57,10,35,11.0,0,0,/product/6209,US
user_105,session_876,2024-01-20 22:14:54,/category/electronics,add to cart,social media,tablet,prod_92,0,2024-01-20 22:18:31,8,267,10.0,0,0,/home,US
user_105,session_993,2024-06-04 13:29:53,/cart,purchase,email,tablet,prod_32,0,2024-06-04 13:34:50,3,275,33.0,1,0,/blog/16,Germany
user_106,session_1024,2024-03-30 16:03:26,/contact,add to cart,direct,mobile,prod_80,0,2024-03-30 16:03:30,3,277,22.0,0,0,/checkout,US
user_106,session_1310,2024-07-20 23:26:31,/blog/6,add to cart,direct,tablet,prod_2,0,2024-07-20 23:30:10,9,272,17.0,1,0,/product/4197,Canada
user_106,session_1385,2024-08-26 21:09:07,/checkout,purchase,search engine,mobile,prod_27,0,2024-08-26 21:09:15,4,255,11.0,0,0,/blog/46,Canada
user_106,session_1416,2024-07-28 00:53:39,/contact,add to cart,social media,desktop,prod_30,0,2024-07-28 00:57:35,6,57,57.0,1,0,/blog/24,UK
user_106,session_154,2024-03-10 16:30:59,/about-us,add to cart,direct,desktop,prod_33,1,2024-03-10 16:32:54,7,28,35.0,0,0,/cart,US
user_106,session_1779,2024-05-27 08:31:31,/product/4062,add to cart,search engine,mobile,prod_4,0,2024-05-27 08:36:23,2,34,37.0,0,0,/product/7758,US
user_106,session_1926,2024-11-16 10:40:11,/search?q=shoes,checkout,direct,tablet,prod_27,0,2024-11-16 10:40:28,6,22,57.0,0,0,/blog/48,Australia
user_106,session_214,2024-08-12 07:14:52,/checkout,purchase,social media,tablet,prod_68,1,2024-08-12 07:16:41,5,126,26.0,1,0,/home,US
user_106,session_2215,2024-12-02 01:05:30,/product/3615,page view,search engine,tablet,,0,2024-12-02 01:09:15,10,154,,0,0,/product/6480,US
user_106,session_227,2024-06-29 19:05:38,/home,page view,direct,mobile,,0,2024-06-29 19:06:09,2,274,,0,0,/contact,US
user_106,session_2363,2024-10-11 21:16:52,/contact,add to cart,email,desktop,prod_89,0,2024-10-11 21:18:40,1,283,31.0,1,1,/contact,UK
user_106,session_246,2024-05-23 06:40:56,/checkout,purchase,email,mobile,prod_37,0,2024-05-23 06:41:53,10,254,59.0,0,0,/home,UK
user_106,session_2554,2024-09-14 21:16:02,/home,purchase,social media,tablet,prod_53,0,2024-09-14 21:18:17,3,298,45.0,0,0,/checkout,US
user_106,session_2921,2024-07-08 22:37:31,/blog/15,add to cart,search engine,tablet,prod_21,0,2024-07-08 22:41:12,9,244,60.0,1,0,/about-us,US
user_106,session_2934,2024-07-08 04:56:37,/product/8643,purchase,social media,mobile,prod_77,0,2024-07-08 04:57:24,6,261,46.0,0,0,/product/9661,US
user_106,session_2975,2024-01-12 21:44:41,/blog/4,page view,email,desktop,,0,2024-01-12 21:46:20,10,260,,0,0,/search?q=smartphones,UK
user_106,session_3025,2024-04-16 19:27:32,/home,purchase,social media,desktop,prod_78,0,2024-04-16 19:30:33,4,217,53.0,0,0,/contact,UK
user_106,session_3163,2024-05-20 20:37:27,/checkout,add to cart,direct,desktop,prod_36,0,2024-05-20 20:41:30,1,192,31.0,0,1,/search?q=kids-toys,Australia
user_106,session_360,2024-12-19 11:22:20,/search?q=smartphones,add to cart,social media,tablet,prod_74,0,2024-12-19 11:22:47,4,72,4.0,0,0,/contact,Australia
user_106,session_3923,2024-01-12 15:47:03,/blog/5,add to cart,social media,tablet,prod_88,0,2024-01-12 15:48:05,8,20,57.0,0,0,/blog/47,Canada
user_106,session_4451,2024-10-07 19:27:24,/category/clothing,purchase,social media,desktop,prod_91,0,2024-10-07 19:29:18,3,197,30.0,1,0,/product/6429,US
user_106,session_4654,2024-10-28 06:57:04,/search?q=smartphones,checkout,direct,mobile,prod_67,0,2024-10-28 06:59:18,3,108,25.0,1,0,/cart,Canada
user_106,session_4737,2024-03-25 23:13:20,/home,page view,search engine,desktop,,0,2024-03-25 23:14:36,5,45,,0,0,/checkout,Germany
user_106,session_481,2024-10-20 09:07:10,/contact,page view,email,mobile,,0,2024-10-20 09:07:15,6,26,,0,0,/category/home-goods,UK
user_106,session_4932,2024-09-13 14:52:59,/checkout,purchase,direct,mobile,prod_77,1,2024-09-13 14:55:34,7,27,21.0,0,0,/home,Germany
user_106,session_502,2024-06-29 00:17:34,/home,page view,email,tablet,,1,2024-06-29 00:22:21,3,9,,0,0,/about-us,Germany
user_106,session_524,2024-01-15 05:19:49,/cart,add to cart,email,mobile,prod_89,0,2024-01-15 05:23:49,1,64,58.0,0,1,/home,UK
user_107,session_1136,2024-03-20 09:44:49,/product/8259,page view,direct,tablet,,0,2024-03-20 09:45:35,1,297,,1,1,/contact,Canada
user_107,session_1443,2024-10-07 21:29:30,/blog/47,add to cart,search engine,desktop,prod_18,0,2024-10-07 21:29:54,2,146,42.0,1,0,/about-us,Australia
user_107,session_194,2024-02-16 08:53:42,/home,checkout,search engine,mobile,prod_29,1,2024-02-16 08:55:38,2,215,26.0,0,0,/product/9754,Canada
user_107,session_2200,2024-01-21 14:38:20,/about-us,purchase,direct,tablet,prod_73,1,2024-01-21 14:41:06,2,134,31.0,0,0,/blog/17,UK
user_107,session_2484,2024-10-09 16:07:46,/search?q=kids-toys,purchase,search engine,mobile,prod_36,0,2024-10-09 16:11:57,9,50,14.0,0,0,/category/home-goods,UK
user_107,session_2562,2024-02-21 04:29:42,/product/9450,add to cart,direct,desktop,prod_53,0,2024-02-21 04:32:51,5,95,40.0,1,0,/blog/9,Canada
user_107,session_2609,2024-06-12 12:09:16,/category/clothing,add to cart,search engine,mobile,prod_75,0,2024-06-12 12:12:47,3,204,47.0,0,0,/contact,Canada
user_107,session_2650,2024-07-02 04:27:39,/product/4419,purchase,direct,tablet,prod_98,0,2024-07-02 04:30:18,1,90,43.0,0,1,/category/home-goods,Germany
user_107,session_2815,2024-07-03 07:25:39,/about-us,page view,search engine,tablet,,1,2024-07-03 07:28:29,7,72,,0,0,/blog/5,Canada
user_107,session_2930,2024-03-06 11:48:01,/cart,page view,search engine,mobile,,0,2024-03-06 11:52:33,6,116,,0,0,/category/electronics,Canada
user_107,session_3057,2024-04-18 14:20:10,/blog/26,add to cart,direct,desktop,prod_28,0,2024-04-18 14:24:05,4,258,59.0,1,0,/cart,UK
user_107,session_313,2024-10-11 17:48:54,/contact,page view,direct,mobile,,1,2024-10-11 17:49:36,4,293,,0,0,/product/6064,Canada
user_107,session_3302,2024-02-19 11:56:52,/blog/17,checkout,direct,desktop,prod_36,0,2024-02-19 12:00:33,9,12,46.0,1,0,/checkout,Germany
user_107,session_3480,2024-03-25 14:06:54,/product/7734,page view,direct,tablet,,0,2024-03-25 14:11:02,3,148,,0,0,/about-us,Australia
user_107,session_361,2024-07-04 22:52:33,/category/electronics,page view,search engine,mobile,,0,2024-07-04 22:54:56,9,234,,1,0,/product/1927,Germany
user_107,session_3661,2024-07-03 04:29:49,/home,checkout,search engine,tablet,prod_28,0,2024-07-03 04:31:16,1,109,56.0,0,1,/about-us,Canada
user_107,session_3701,2024-10-08 04:54:31,/product/8540,add to cart,direct,tablet,prod_42,0,2024-10-08 04:55:47,10,219,35.0,0,0,/category/toys,Canada
user_107,session_398,2024-04-22 19:32:41,/contact,page view,social media,desktop,,1,2024-04-22 19:36:14,4,195,,1,0,/search?q=laptops,Canada
user_107,session_4014,2024-01-16 04:05:01,/category/home-goods,add to cart,search engine,tablet,prod_36,0,2024-01-16 04:05:02,8,111,24.0,1,0,/checkout,US
user_107,session_4036,2024-05-11 00:45:54,/about-us,checkout,direct,desktop,prod_12,0,2024-05-11 00:46:42,3,8,25.0,0,0,/cart,Canada
user_107,session_4324,2024-10-14 14:06:39,/search?q=shoes,page view,direct,tablet,,0,2024-10-14 14:10:31,1,171,,1,1,/category/books,UK
user_107,session_4587,2024-12-06 11:02:36,/blog/13,checkout,social media,mobile,prod_55,0,2024-12-06 11:02:47,5,88,6.0,1,0,/blog/17,Australia
user_107,session_4733,2024-07-18 23:57:45,/checkout,page view,email,tablet,,0,2024-07-19 00:00:07,4,115,,0,0,/checkout,Canada
user_108,session_1108,2024-05-16 02:43:16,/category/electronics,checkout,email,desktop,prod_85,0,2024-05-16 02:46:34,8,198,15.0,1,0,/about-us,Canada
user_108,session_1164,2024-08-08 20:00:38,/home,purchase,social media,tablet,prod_85,0,2024-08-08 20:01:31,1,16,54.0,0,1,/category/electronics,US
user_108,session_1248,2024-01-25 18:35:17,/home,add to cart,direct,tablet,prod_48,0,2024-01-25 18:36:32,10,81,50.0,0,0,/cart,Germany
user_108,session_1483,2024-03-14 02:34:23,/home,page view,direct,mobile,,1,2024-03-14 02:35:17,7,40,,0,0,/about-us,Germany
user_108,session_1645,2024-07-01 18:56:13,/checkout,checkout,search engine,desktop,prod_57,1,2024-07-01 18:59:01,7,157,16.0,0,0,/search?q=shoes,Australia
user_108,session_1821,2024-12-05 03:48:31,/cart,purchase,social media,mobile,prod_60,0,2024-12-05 03:52:00,1,51,27.0,0,1,/checkout,Canada
user_108,session_1860,2024-10-21 04:52:42,/product/5263,page view,direct,tablet,,0,2024-10-21 04:57:39,10,126,,1,0,/contact,Canada
user_108,session_2398,2024-08-18 18:23:06,/contact,add to cart,social media,desktop,prod_16,0,2024-08-18 18:23:08,9,47,36.0,1,0,/about-us,Germany
user_108,session_2939,2024-11-19 14:15:14,/home,purchase,direct,mobile,prod_57,0,2024-11-19 14:16:23,3,246,16.0,0,0,/search?q=furniture,UK
user_108,session_2940,2024-08-15 12:45:06,/category/toys,purchase,social media,mobile,prod_57,0,2024-08-15 12:46:16,4,238,42.0,0,0,/home,Germany
user_108,session_3009,2024-08-11 05:34:50,/blog/23,purchase,search engine,mobile,prod_6,0,2024-08-11 05:36:53,3,7,1.0,1,0,/cart,US
user_108,session_3084,2024-10-16 10:50:22,/product/2156,checkout,social media,mobile,prod_73,0,2024-10-16 10:52:17,8,202,1.0,1,0,/cart,Canada
user_108,session_3132,2024-11-29 23:05:35,/contact,add to cart,direct,mobile,prod_2,0,2024-11-29 23:07:19,3,247,15.0,1,0,/checkout,UK
user_108,session_3539,2024-11-25 20:25:52,/home,checkout,search engine,desktop,prod_98,0,2024-11-25 20:28:30,4,174,28.0,1,0,/product/3693,UK
user_108,session_3641,2024-03-23 06:57:33,/product/9131,page view,direct,desktop,,0,2024-03-23 06:58:43,6,191,,0,0,/checkout,Australia
user_108,session_3686,2024-11-27 08:21:20,/about-us,purchase,social media,mobile,prod_7,0,2024-11-27 08:22:09,2,299,6.0,0,0,/category/home-goods,Australia
user_108,session_3738,2024-03-01 17:02:25,/about-us,checkout,social media,tablet,prod_1,0,2024-03-01 17:05:31,6,43,7.0,0,0,/about-us,UK
user_108,session_3839,2024-07-15 22:35:16,/category/electronics,add to cart,direct,tablet,prod_28,0,2024-07-15 22:36:16,1,264,11.0,0,1,/checkout,US
user_108,session_3940,2024-09-03 18:23:37,/product/3946,purchase,search engine,mobile,prod_14,1,2024-09-03 18:25:46,10,157,1.0,0,0,/blog/12,Germany
user_108,session_4039,2024-03-03 14:42:26,/search?q=furniture,purchase,email,mobile,prod_52,0,2024-03-03 14:43:48,9,69,22.0,0,0,/product/1167,US
user_108,session_4078,2024-08-12 10:43:55,/cart,page view,email,tablet,,0,2024-08-12 10:44:20,10,150,,1,0,/blog/41,Canada
user_108,session_4095,2024-05-16 09:42:42,/home,purchase,email,tablet,prod_99,0,2024-05-16 09:45:15,10,24,44.0,1,0,/category/clothing,US
user_108,session_4541,2024-11-11 06:19:12,/product/7427,page view,social media,mobile,,0,2024-11-11 06:21:37,6,237,,1,0,/checkout,Australia
user_108,session_4678,2024-05-25 22:27:09,/about-us,add to cart,search engine,tablet,prod_33,0,2024-05-25 22:27:31,3,299,7.0,1,0,/product/4459,UK
user_108,session_4709,2024-01-31 21:25:50,/about-us,page view,search engine,tablet,,0,2024-01-31 21:26:17,3,272,,0,0,/blog/29,UK
user_108,session_4757,2024-09-27 06:22:04,/cart,add to cart,search engine,tablet,prod_67,0,2024-09-27 06:23:43,8,13,53.0,0,0,/product/3903,US
user_108,session_4822,2024-06-18 09:03:12,/cart,purchase,direct,desktop,prod_8,0,2024-06-18 09:05:41,8,273,42.0,1,0,/contact,US
user_108,session_4990,2024-11-29 01:53:32,/search?q=shoes,purchase,search engine,tablet,prod_14,1,2024-11-29 01:55:39,6,215,58.0,0,0,/blog/23,US
user_108,session_630,2024-02-19 22:02:21,/blog/28,purchase,social media,tablet,prod_14,0,2024-02-19 22:03:36,3,272,35.0,0,0,/about-us,UK
user_108,session_886,2024-02-28 10:00:43,/contact,add to cart,social media,tablet,prod_44,0,2024-02-28 10:04:43,8,86,33.0,0,0,/category/toys,Germany
